date,close_price,volume
2026-03-25,122.82559204101562,16597300
2026-03-26,121.94727325439453,16442500
2026-03-27,122.65592193603516,16543300
2026-03-30,123.26475524902344,20428900
2026-03-31,124.04327392578125,21330400
2026-04-01,124.50239562988281,17039700
2026-04-02,125.55039978027344,11898400
2026-04-06,126.54849243164062,10850400
2026-04-07,122.25668334960938,16076000
2026-04-08,127.0176010131836,20194300
2026-04-09,128.884033203125,13853100
2026-04-10,126.52852630615234,13894000
2026-04-13,124.33271789550781,14510600
2026-04-14,124.81181335449219,15320800
2026-04-15,124.5223617553711,17001400
2026-04-16,124.58224487304688,18324500
2026-04-17,127.25714111328125,24763700
2026-04-20,127.67633819580078,18933600
2026-04-21,129.3531494140625,17312400
2026-04-22,129.73240661621094,17624500
2026-04-23,131.77850341796875,16376000
2026-04-24,129.6725311279297,16016300
2026-04-27,127.34696197509766,17029500
2026-04-28,127.34696197509766,16341800
2026-04-29,127.76616668701172,16538800
2026-04-30,131.67869567871094,19867700
2026-05-01,131.34933471679688,10480900
2026-05-04,130.08175659179688,10340700
2026-05-05,130.54086303710938,10637300
2026-05-06,129.8322296142578,16371500
2026-05-07,129.95199584960938,14935400
2026-05-08,130.42999267578125,15183700
2026-05-11,127.58999633789062,18699200
2026-05-12,130.35000610351562,17935400
2026-05-13,131.47000122070312,13786600
2026-05-14,132.4600067138672,14200400
2026-05-15,131.4499969482422,25323000
2026-05-18,133.33999633789062,17183200
2026-05-19,134.1999969482422,16957100
2026-05-20,130.85000610351562,28471600
2026-05-21,121.33999633789062,53006600
2026-05-22,120.2699966430664,30330600
2026-05-26,118.56999969482422,28796600
2026-05-27,118.54000091552734,22062200
2026-05-28,118.9000015258789,21613100
2026-05-29,115.75,42191000
2026-06-01,114.5999984741211,26176200
2026-06-02,113.05999755859375,27366400
2026-06-03,116.88999938964844,32880600
2026-06-04,117.73999786376953,22870400
2026-06-05,118.87999725341797,36638100
2026-06-08,119.83000183105469,19514100
2026-06-09,118.87999725341797,23959000
2026-06-10,120.58999633789062,22414900
2026-06-11,120.5,22438000
2026-06-12,121.04000091552734,14753500
2026-06-15,120.81999969482422,20722500
2026-06-16,121.02999877929688,23060700
2026-06-17,118.12999725341797,21711100
2026-06-18,117.18000030517578,36526800
2026-06-22,117.18000030517578,17053900
