date,close_price,volume,volume_anomaly
2026-03-25,44.702640533447266,14861200,0
2026-03-26,45.051490783691406,14613000,0
2026-03-27,43.446781158447266,17434200,0
2026-03-30,44.523231506347656,17778200,0
2026-03-31,45.08139419555664,12695000,0
2026-04-01,44.48336410522461,15319900,0
2026-04-02,45.19103240966797,12747700,0
2026-04-06,45.330570220947266,11006800,0
2026-04-07,44.72257614135742,10416300,0
2026-04-08,45.69935607910156,15619000,0
2026-04-09,45.82892990112305,12716600,0
2026-04-10,45.09136199951172,13130500,0
2026-04-13,47.35390090942383,15179300,0
2026-04-14,47.81239318847656,11045300,0
2026-04-15,49.407135009765625,13074000,0
2026-04-16,49.64634704589844,13420600,0
2026-04-17,50.643062591552734,18758600,0
2026-04-20,51.290924072265625,13091800,0
2026-04-21,50.71282958984375,13548100,0
2026-04-22,51.05171203613281,8569700,0
2026-04-23,49.58654022216797,11581400,0
2026-04-24,50.314144134521484,8259300,0
2026-04-27,49.606475830078125,7992800,0
2026-04-28,49.47690200805664,9761400,0
2026-04-29,50.77263259887695,18531700,0
2026-04-30,49.97526168823242,12519900,0
2026-05-01,50.27427291870117,8765800,0
2026-05-04,50.22443771362305,13649500,0
2026-05-05,46.33725357055664,39099400,1
2026-05-06,46.117977142333984,19820100,0
2026-05-07,46.06814193725586,14081600,0
2026-05-08,45.22093200683594,14073700,0
2026-05-11,44.92191696166992,18994500,0
2026-05-12,45.29070281982422,25493000,0
2026-05-13,45.08139419555664,15923800,0
2026-05-14,44.89201736450195,9719500,0
2026-05-15,44.26408767700195,16481200,0
2026-05-18,44.239166259765625,9478900,0
2026-05-19,43.68599319458008,13711800,0
2026-05-20,44.22920227050781,10991400,0
2026-05-21,44.154449462890625,10925200,0
2026-05-22,44.084678649902344,10691700,0
2026-05-26,44.01490783691406,13161000,0
2026-05-27,43.6162223815918,14170300,0
2026-05-28,44.31392288208008,17132700,0
2026-05-29,44.602970123291016,18833300,0
2026-06-01,45.04152297973633,16231000,0
2026-06-02,44.383689880371094,11441400,0
2026-06-03,42.470001220703125,19227300,0
2026-06-04,42.75,11255700,0
2026-06-05,41.290000915527344,23894900,0
2026-06-08,41.2599983215332,16778100,0
2026-06-09,41.459999084472656,17585000,0
2026-06-10,40.70000076293945,14669100,0
2026-06-11,41.2400016784668,14757100,0
2026-06-12,41.529998779296875,12304100,0
2026-06-15,42.4900016784668,22555300,0
2026-06-16,43.650001525878906,19507100,0
2026-06-17,42.08000183105469,19133700,0
2026-06-18,42.5099983215332,27215200,1
2026-06-22,42.34000015258789,13179000,0
